"url","http status code"
"http://www.latimes.com/local/lanow/la-me-ln-la-county-dams-oroville-20170215-story.html",200
"http://www.latimes.com/local/weather/?regionalZipCode=90405",200
"http://www.latimes.com/local/moments/la-me-scm-flashback-friday-santacon-at-barnsdall-art-park-20151224-story.html",200
"http://www.latimes.com/local/moments/la-me-scm-welcome-to-la-20160201-story.html",200
"http://www.latimes.com/local/weather/?regionalZipCode=93001",200
"http://www.latimes.com/local/moments/la-me-scm-ff-it-even-looks-like-a-smile-20160107-story.html",200
"http://www.latimes.com/local/weather",301
"http://www.latimes.com/newsletters/la-me-ln-essential-california-20170216-story.html",200
"http://www.latimes.com/local/moments/la-me-scm-sole-mates-20151224-story.html",200
"http://www.latimes.com/local/lanow/la-me-uc-trump-speech-20170202-story.html",200
"http://www.latimes.com/science/sciencenow",301
"http://www.latimes.com/topic/education/05000000-topic.html",200
"http://www.latimes.com/la-bio-deborah-netburn-staff.html",200
"http://www.latimes.com/topic/education/colleges-universities/stanford-university-OREDU0000292-topic.html",200
"http://www.latimes.com/projects/la-sci-cooling-los-angeles/",200
"http://www.latimes.com/topic/education/colleges-universities/05007000-topic.html",200
"http://www.latimes.com/science/sciencenow/la-sci-sn-mit-president-qa-20170210-story,amp.html",200
"http://www.latimes.com/topic/education/colleges-universities/uc-berkeley-OREDU00000197-topic.html",200
"http://www.latimes.com/projects/la-na-all-things-trump",302
"http://www.latimes.com/topic/sports/ice-hockey/colton-sceviour-PESPT0014719-topic.html",200
"http://www.latimes.com/topic/sports/ice-hockey/jaromir-jagr-PESPT008444-topic.html",200
"http://www.latimes.com/topic/sports/ice-hockey/15031000-topic.html",200
"http://www.latimes.com/topic/sports/ice-hockey/honda-center-PLREC000182-topic.html",200
"http://www.latimes.com/sports/kings/la-sp-ducks-kings-minors-20170217-story.html",200
"http://www.latimes.com/topic/sports/ice-hockey/minnesota-wild-ORSPT000077-topic.html",200
"http://www.latimes.com/topic/sports/ice-hockey/randy-carlyle-PESPTF00585-topic.html",200
"http://www.latimes.com/topic/sports/ice-hockey/nhl-15031001-topic.html",200
"http://www.latimes.com/topic/sports/ice-hockey/aaron-ekblad-PESPTF00033-topic.html",200
"http://www.latimes.com/topic/sports/ice-hockey/jonathan-bernier-PESPT0000011212-topic.html",200
"http://www.latimes.com/topic/sports/ice-hockey/antoine-vermette-PESPT0000010969-topic.html",200
"http://www.latimes.com/sports/ducks/la-sp-ducks-panthers-20170217-story,amp.html",200
"http://www.latimes.com/topic/sports/football/atlanta-falcons-ORSPT000032-topic.html",200
"http://www.latimes.com/topic/sports/ice-hockey/james-reimer-PESPT0000011151-topic.html",200
"http://www.latimes.com/sports/dodgers/la-sp-dodgers-adrian-gonzalez-20170217-story.html",200
"http://www.latimes.com/topic/sports/ice-hockey/gary-bettman-PEBSL000953-topic.html",200
"http://www.latimes.com/topic/sports/ice-hockey/sami-vatanen-PESPT0016643-topic.html",200
"http://www.latimes.com/topic/sports/ice-hockey/anaheim-ducks-ORSPT000063-topic.html",200
"http://www.latimes.com/topic/sports/football/super-bowl-EVSPR000004-topic.html",200
"http://www.latimes.com/topic/sports/ice-hockey/andrew-cogliano-PESPT0000010959-topic.html",200
