url,size,# of outlinks,content type
http://www.latimes.com/la-bio-cathleen-decker-staff.html,125346,54,text/html
"http://www.latimes.com/politics/la-na-pol-trump-rally-20170217-story,amp.html",64367,29,text/html
http://www.latimes.com/topic/politics-government/republican-party-ORGOV0000004-topic.html,202552,122,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-xx-review-20170216-story.html,223072,53,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-tcm-filmfest-announcement-20170213-story.html,222067,51,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-bafta-awards-la-la-land-winners-20170212-story.html,228739,63,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-fist-fight-review-20170216-story.html,226441,55,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-critics-choice-20170216-story.html,222412,54,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-movie-office-lego-batman-20170208-story.html,218974,62,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-grand-moff-tarkin-rogue-one-20170214-story.html,242368,53,text/html
http://www.latimes.com/la-et-holiday-movie-guide-2016-gallery-storygallery.html,141262,47,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-derby-dolls-whip-it-20170131-story.html,234967,56,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-mini-jane-doe-review-20170209-story.html,224451,53,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-movie-opening-scenes-20170214-story.html,258778,55,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-mr-gaga-dance-review-20170203-story.html,226679,64,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-fox-cure-for-wellness-marketing-20170216-story.html,216626,61,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-great-wall-review-20170213-story.html,236989,64,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-screening-room-20170216-story.html,234332,62,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-thoroughbred-cooke-taylor-joy-20170210-story.html,226552,57,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-cure-for-wellness-review-20170213-story.html,254043,69,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-envy-awards-movies-20170216-htmlstory.html,199121,54,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-movie-projector-great-wall-20170213-story.html,219813,65,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-0216-oscars-producers-20170216-story.html,238151,61,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-lego-batman-will-arnett-2017-story.html,240913,59,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-indie-focus-john-wick-united-kingdom-fifty-shades-20170210-story.html,196047,77,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-running-wild-review-20170210-story.html,225026,54,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-mini-stray-bullets-review-20170209-story.html,222705,53,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-allison-williams-2017-story.html,242402,60,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-american-fable-review-20170216-story.html,222733,53,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-kedi-review-20170216-story.html,238389,64,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-box-office-fifty-shades-lego-batman-20170211-story.html,230928,59,text/html
http://www.latimes.com/entertainment/movies/reviews/,274386,97,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-movie-picks-20170216-story.html,230153,85,text/html
http://www.latimes.com/entertainment/herocomplex/la-et-hc-team-thor-ragnarok-darryl-20170214-htmlstory.html,181172,44,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-killing-me-susana-review-20170213-story.html,234454,59,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-california-tax-incentive-paramount-20170213-story.html,221869,55,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-0214-octavia-spencer-20170214-story.html,235691,58,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-john-wick-chapter2-review-2017-story.html,230179,64,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-grammys-adele-bruno-oscars-20170213-story.html,226956,63,text/html
http://www.latimes.com/entertainment/movies/moviesnow/la-ca-mn-new-video-arrival-20170211-story.html,212458,56,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-lego-batman-review-20170203-story.html,232707,70,text/html
http://www.latimes.com/entertainment/classichollywood/,224993,76,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-from-nowhere-review-20170216-story.html,228233,57,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-in-dubious-battle-review-20170213-story.html,228609,59,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-usc-scripter-awards-winners-20170213-story.html,225134,58,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-ghost-new-orleans-review-20170217-story.html,222985,53,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-lin-manuel-miranda-hamilton-moana-20170209-story.html,229174,82,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-mini-great-small-review-20170213-story.html,222858,53,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-0214-gold-standard-oscars-predictions-acting-20170214-story.html,245268,70,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-critics-choice-20170208-story.html,223512,57,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-0214-speeches-sidebar-20170214-story.html,236831,66,text/html
http://www.latimes.com/entertainment/envelope/filmfestivals/,262162,77,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-oscar-nominated-shorts-review-20170209-story.html,233788,55,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-oscars-tanna-land-of-mine-20170214-story.html,236382,55,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-gold-standard-newsletter-oscars-20170217-story.html,197148,64,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-oscar-speeches-20170214-htmlstory.html,199015,46,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-dark-night-review-20170203-story.html,230264,57,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-fifty-shades-darker-review-20170203-story.html,234568,63,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-mini-sex-doll-review-20170209-story.html,222501,53,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-mini-voodoo-review-20170213-story.html,222259,53,text/html
http://www.latimes.com/entertainment/movies/la-ca-mn-new-video-manchester-by-the-sea-20170219-story.html,227371,58,text/html
http://www.latimes.com/entertainment/movies/indiefocus/,219792,91,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-united-kingdom-review-2017-story.html,234348,59,text/html
http://www.latimes.com/newsletters/la-newsletter-hot-property-signup-page-htmlstory.html,107154,40,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-oscars-sci-tech-awards-2017-story.html,236434,60,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-jk-rowling-piers-morgan-20170211-story.html,231081,65,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-mini-fabricated-city-review-20170216-story.html,222824,53,text/html
http://www.latimes.com/la-bio-christopher-reynolds-staff.html,125305,54,text/html
http://www.latimes.com/topic/politics-government/government/nouri-maliki-PEPLT007577-topic.html,180996,99,text/html
"http://www.latimes.com/world/middleeast/la-fg-iraq-mosul-assault-20170218-story,amp.html",55651,23,text/html
http://www.latimes.com/world/middleeast/la-fg-iraq-life-in-mosul-20170216-story.html,241940,78,text/html
http://www.latimes.com/topic/international/iraq-PLGEO0000012-topic.html,206803,128,text/html
http://www.latimes.com/world/la-fg-cuba-wet-foot-20170218-story.html,240881,78,text/html
http://www.latimes.com/topic/politics-government/government/united-nations-ORGOVV000388-topic.html,194002,117,text/html
http://www.latimes.com/topic/unrest-conflicts-war/islamic-state-ORCIG000120-topic.html,203513,123,text/html
http://www.latimes.com/visuals/photography/la-me-naturalization-ceremony-photos-photogallery.html,186833,42,text/html
http://www.latimes.com/visuals/framework/la-na-evangelical-refugee-20170214-photos-photogallery.html,187418,43,text/html
http://www.latimes.com/local/lanow/92541695-132.html,165231,47,text/html
http://www.latimes.com/nation/92568556-132.html,162265,46,text/html
http://www.latimes.com/visuals/photography/la-photo-2011-pulitzer-feature-victims-pictures-photogallery.html,187959,40,text/html
http://www.latimes.com/local/california/92560927-132.html,161191,44,text/html
http://www.latimes.com/politics/92391658-132.html,160876,42,text/html
http://www.latimes.com/nation/92447875-132.html,163728,50,text/html
http://www.latimes.com/visuals/framework/92579352-132.html,161831,46,text/html
http://www.latimes.com/visuals/photography/la-photo-2013-pulitzer-finalist-prescription-drugs-pictures-photogallery.html,187953,40,text/html
http://www.latimes.com/world/la-fg-altered-oceans-sg-20060730-storygallery.html,223020,46,text/html
http://www.latimes.com/visuals/photography/la-me-fw-archives-malibu-canyon-20170131-story.html,167817,47,text/html
http://www.latimes.com/local/lanow/la-me-immig-arrest-protest-pictures-20170209-photogallery.html,188416,46,text/html
http://www.latimes.com/nation/la-me-sikh-temples-evacuees-pictures-photogallery.html,188665,42,text/html
http://www.latimes.com/visuals/photography/la-photo-2012-pulitzer-finalist-autism-pictures-photogallery.html,186653,40,text/html
http://www.latimes.com/visuals/framework/la-me-fw-archives-malibu-rockslide-20170202-story.html,173403,47,text/html
http://www.latimes.com/visuals/photography/la-photo-2008-pulitzer-finalists-wildfires-pictures-photogallery.html,186064,40,text/html
http://www.latimes.com/visuals/framework/la-me-valentines-day-2017-pictures-20170214-photogallery.html,187537,43,text/html
http://www.latimes.com/visuals/framework/la-me-framework-photographing-champagne-20170207-htmlstory.html,182536,43,text/html
http://www.latimes.com/visuals/photography/la-ph-then-now-lake-oroville-slider-htmlstory.html,112329,47,text/html
http://www.latimes.com/visuals/photography/la-fg-pulitzer-finalists-news-photography-gallery-photogallery.html,186471,40,text/html
http://www.latimes.com/chinese/la-chinese-fg-china-hong-kong-billionaire-20170213-story.html,182168,54,text/html
http://www.latimes.com/nation/la-na-ninth-circuit-travel-ban-2017-story.html,259600,90,text/html
http://www.latimes.com/chinese/,253858,81,text/html
"http://www.latimes.com/chinese/la-chinese-na-ninth-circuit-travel-ban-2017-story,amp.html",54464,17,text/html
http://www.latimes.com/chinese/la-chinese-fg-north-korea-missile-trump-20170212-story.html,191430,52,text/html
http://www.latimes.com/la-bio-maura-dolan-staff.html,125804,56,text/html
http://www.latimes.com/la-bio-jaweed-kaleem-staff.html,125662,55,text/html
http://www.latimes.com/business/la-fi-dineequity-ceo-20170217-story.html,231835,72,text/html
http://www.latimes.com/business/hiltzik/la-fi-hiltzik-social-security-gop-20161209-story.html,264632,93,text/html
http://www.latimes.com/business/la-fi-surf-air-20170215-story.html,232401,76,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-china-hollywood-marketing-20170209-story.html,246075,61,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hp-hotprop-20170218-story.html,252515,72,text/html
http://www.latimes.com/business/la-fi-markets-20170215-story.html,244411,82,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-time-warner-sale-att-20170215-story.html,225514,62,text/html
http://www.latimes.com/business/la-fi-financial-markets-20170217-story.html,233606,71,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-cbs-earnings-radio-20170215-story.html,222036,55,text/html
http://www.latimes.com/business/jobs/,263873,133,text/html
http://www.latimes.com/business/la-fi-boeing-spacex-20170216-story.html,233950,74,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-fox-harassment-20170215-story.html,224374,62,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-kurt-russell-goldie-hawn-home-sale-20170210-story.html,228600,70,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-cnn-zucker-20170216-story.html,223744,59,text/html
http://www.latimes.com/business/la-fi-markets-20170216-story.html,234305,75,text/html
http://www.latimes.com/business/la-fi-molina-healthcare-20170216-story.html,234339,78,text/html
http://www.latimes.com/business/la-fi-hanjin-bankruptcy-20170217-story.html,230283,76,text/html
http://www.latimes.com/business/technology/la-fi-tn-yahoo-verizon-20170215-story.html,234282,77,text/html
http://www.latimes.com/business/la-fi-oakwood-sale-20170216-story.html,229702,70,text/html
http://www.latimes.com/business/la-fi-cfpb-hearing-20170216-story.html,175266,56,text/html
http://www.latimes.com/business/la-fi-kaiser-nurses-agreement-20170217-story.html,235018,80,text/html
http://www.latimes.com/business/autos/la-fi-hy-mclaren-570gt-review-20170218-story.html,264145,71,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-fox-news-ailes-20170216-story.html,225612,59,text/html
http://www.latimes.com/business/realestate/hot-property/,271360,45,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hp-my-favorite-room-ross-mathews-20170218-story.html,191533,63,text/html
http://www.latimes.com/business/la-fi-career-coach-resilience-20170217-story.html,233806,72,text/html
http://www.latimes.com/business/autos/la-fi-hy-maven-bolt-to-la-20170215-story.html,235781,76,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-rena-sofer-house-20170216-story.html,228179,68,text/html
http://www.latimes.com/business/la-fi-lazarus-20160129-column.html,203847,79,text/html
http://www.latimes.com/business/popular/,146842,72,text/html
http://www.latimes.com/business/autos/la-fi-hy-cheap-new-car-20170216-story.html,236919,78,text/html
http://www.latimes.com/nation/la-na-zika-florida-20160729-snap-story.html,197423,65,text/html
"http://www.latimes.com/local/lanow/la-me-ln-zika-future-20170130-story,amp.html",58314,32,text/html
http://www.latimes.com/la-bio-soumya-karlamangla-staff.html,124873,56,text/html
http://www.latimes.com/topic/health/diseases-illnesses/07001000-topic.html,191753,115,text/html
http://www.latimes.com/topic/health/diseases-illnesses/zika-virus-HEIAD00014-topic.html,183621,106,text/html
http://www.latimes.com/nation/la-na-pol-trump-health-secretary-20170118-story.html,258240,89,text/html
http://www.latimes.com/world/europe/la-fg-zika-virus-20160201-story.html,191708,60,text/html
http://www.latimes.com/la-bio-jonathan-gold-staff.html,124036,55,text/html
"http://www.latimes.com/food/jonathan-gold/la-fo-gold-71-above-20170119-story,amp.html",58396,23,text/html
http://www.latimes.com/topic/lifestyle-leisure/dining-drinking/matsuhisa-PLENT00310-topic.html,175140,89,text/html
http://www.latimes.com/travel/la-tr-aaa-five-diamond-ratings-20170127-story.html,237821,75,text/html
"http://www.latimes.com/travel/deals/la-tr-las-vegas-uncorkd-event-20170201-story,amp.html",56885,29,text/html
http://www.latimes.com/travel/la-tr-las-vegas-chinese-new-year-20170124-story.html,251857,75,text/html
http://www.latimes.com/local/california/la-live-powerful-storms-moving-l-area-fire-truck-takes-a-tumble-in-the-cajon-1487412924-htmlstory.html,154257,40,text/html
http://www.latimes.com/local/lanow/la-me-playboy-20170213-story.html,225687,73,text/html
http://www.latimes.com/local/california/la-me-ln-oroville-evacuation-20170213-story.html,286177,84,text/html
http://www.latimes.com/local/lanow/la-me-oroville-dam-cause-spillway-20170216-story.html,255314,79,text/html
http://www.latimes.com/local/abcarian/la-me-0311-abcarian-yosemite-lawsuit-20160311-column.html,207905,73,text/html
http://www.latimes.com/local/lanow/la-me-ln-da-reviewing-huntington-park-councilwoman-20170213-story.html,234892,76,text/html
http://www.latimes.com/local/lanow/la-me-dam-20170215-story.html,224227,74,text/html
http://www.latimes.com/local/lanow/la-me-ln-lobbyist-birthday-party-20170216-story.html,232192,87,text/html
http://www.latimes.com/local/crime/la-me-ln-valentines-killing-20170216-story.html,239034,76,text/html
http://www.latimes.com/local/lanow/la-me-ln-missed-payments-supervisors-20170215-story.html,224704,71,text/html
http://www.latimes.com/local/lanow/la-me-oroville-evacuation-20170213-story.html,280093,78,text/html
http://www.latimes.com/local/california/la-live-powerful-storms-moving-l-area-freeways-major-roads-flooded-by-rain-1487379304-htmlstory.html,155809,42,text/html
http://www.latimes.com/local/lanow/la-me-ln-parker-center-historical-20170214-story.html,239410,79,text/html
http://www.latimes.com/local/lanow/la-me-santa-monica-quake-retrofit-20170213-story.html,279989,92,text/html
http://www.latimes.com/projects/la-me-framed/,182469,50,text/html
http://www.latimes.com/local/crime/,312459,105,text/html
http://www.latimes.com/local/california/la-me-0313-lopez-coastal-circus-20160313-column.html,205114,69,text/html
http://www.latimes.com/local/california/la-me-lanow-train-grant-20170217-story.html,234267,78,text/html
http://www.latimes.com/local/lanow/la-me-mojave-preserve-20170215-story.html,235670,70,text/html
http://www.latimes.com/local/california/la-me-lopez-disabled-trump-20170215-story.html,250643,79,text/html
http://www.latimes.com/local/abcarian/la-me-0304-abcarian-yosemite-ahwahnee-20160304-column.html,211241,75,text/html
http://www.latimes.com/nation/la-me-sikh-temples-oroville-evacuees-2017-story.html,289670,82,text/html
http://www.latimes.com/local/lanow/la-me-ln-county-measure-h-campaign-20170214-story.html,249672,83,text/html
http://www.latimes.com/local/lanow/la-me-sd-crime-20170214-story.html,239662,75,text/html
http://www.latimes.com/local/lanow/la-me-ln-gabriel-fernandez-social-workers-20170213-story.html,259836,87,text/html
http://www.latimes.com/local/lanow/la-me-ln-sb-terror-plea-20170216-story.html,255030,81,text/html
http://www.latimes.com/local/california/la-live-powerful-storms-moving-l-area-dramatic-video-shows-fire-engine-going-1487401140-htmlstory.html,155114,39,text/html
http://www.latimes.com/local/lanow/la-me-ln-harrison-ford-plane-fallout-20170215-story.html,243709,86,text/html
http://www.latimes.com/local/lanow/la-me-sd-police-harassment-20170214-story.html,238729,73,text/html
http://www.latimes.com/local/lanow/la-me-ln-airport-court-review-20170213-story.html,244399,77,text/html
http://www.latimes.com/local/california/la-me-lopez-doughnut-supporters-20160413-column.html,198254,70,text/html
http://www.latimes.com/local/california/la-me-0316-lopez-vargas-20160316-column.html,198846,67,text/html
http://www.latimes.com/local/abcarian/la-me-abcarian-planned-parenthood-20160325-column.html,207013,80,text/html
http://www.latimes.com/local/politics/la-me-abcarian-harris-abortion-20160415-column.html,204706,72,text/html
http://www.latimes.com/local/california/la-me-boyle-heights-paper-20170214-story.html,247935,72,text/html
http://www.latimes.com/local/lanow/la-me-usc-fundraising-20170215-story.html,246146,90,text/html
http://www.latimes.com/local/education/,216514,69,text/html
http://www.latimes.com/local/california/la-live-updates-oroville-dam-150-000-cubic-yards-of-debris-stand-in-1487367268-htmlstory.html,160136,52,text/html
http://www.latimes.com/local/lanow/la-me-ln-oroville-dam-crisis-20170213-story.html,284361,84,text/html
http://www.latimes.com/local/lanow/la-me-ln-mitchell-schwartz-20170215-story.html,248346,79,text/html
http://www.latimes.com/local/lanow/la-me-edu-bullying-in-la-schools-20170214-story.html,314909,77,text/html
http://www.latimes.com/local/california/la-live-powerful-storms-moving-l-area-strongest-storm-in-years-taking-aim-at-1487305729-htmlstory.html,160781,44,text/html
http://www.latimes.com/local/lanow/la-me-ed-teacher-retention-grants-20170217-story.html,250431,83,text/html
http://www.latimes.com/local/lanow/la-me-oroville-spillway-20170213-story.html,287066,86,text/html
http://www.latimes.com/local/lanow/la-me-harrison-ford-plane-incident-20170214-story.html,243127,87,text/html
http://www.latimes.com/local/lanow/la-me-sf-building-20170215-story.html,222822,70,text/html
http://www.latimes.com/local/california/la-me-ln-day-without-immigrants-20170216-story.html,247433,79,text/html
http://www.latimes.com/local/california/la-me-0309-lopez-trump-supporters-20160309-column.html,203968,76,text/html
http://www.latimes.com/local/lanow/la-me-ln-baca-retrial-hearing-20170213-story.html,240117,76,text/html
http://www.latimes.com/local/lanow/la-me-weapons-smuggling-20170214-story.html,222636,71,text/html
http://www.latimes.com/local/california/la-live-powerful-storms-moving-l-area-monster-storm-breaks-rain-records-in-1487437026-htmlstory.html,153939,39,text/html
http://www.latimes.com/local/lanow/la-me-sd-police-lawsuit-bias-20170216-story.html,240206,73,text/html
http://www.latimes.com/local/lanow/la-me-black-bloc-20170212-story.html,260921,85,text/html
http://www.latimes.com/local/lanow/la-me-ln-lapd-cold-case-arrest-20170216-story.html,245066,80,text/html
http://www.latimes.com/local/lanow/la-me-ln-garcetti-measure-s-20170215-story.html,233625,82,text/html
http://www.latimes.com/local/california/la-me-ln-mayors-losangeles-history-20170217-story.html,245284,77,text/html
http://www.latimes.com/local/lanow/la-me-compton-community-college-20170214-story.html,246395,83,text/html
http://www.latimes.com/local/lanow/la-me-ln-robert-durst-secret-witness-20170214-story.html,253096,83,text/html
http://www.latimes.com/local/lanow/la-me-ln-foster-father-sick-children-2017-story.html,267652,82,text/html
http://www.latimes.com/local/lanow/la-me-ln-oroville-dam-how-20170213-story.html,250790,84,text/html
http://www.latimes.com/local/california/la-me-ln-garcetti-mayor-campaign-20170216-story.html,240512,76,text/html
http://www.latimes.com/local/lanow/la-me-day-without-immigrants-20170216-htmlstory.html,203832,47,text/html
http://www.latimes.com/local/california/la-me-valentine-wedding-20170214-story.html,267779,76,text/html
http://www.latimes.com/local/lanow/la-me-ln-robert-durst-secret-witness-20170215-story.html,252777,81,text/html
http://www.latimes.com/local/lanow/la-me-oc-student-suspended-20170215-story.html,234834,86,text/html
http://www.latimes.com/local/lanow/la-me-exide-contractor-allegations-20170217-story.html,192067,63,text/html
http://www.latimes.com/topic/jobs-workplace/compensation-benefits/09011000-topic.html,182715,100,text/html
http://www.latimes.com/topic/jobs-workplace/09000000-topic.html,197548,119,text/html
http://www.latimes.com/topic/jobs-workplace/retirement/09006000-topic.html,152160,85,text/html
"http://www.latimes.com/business/la-fi-investing-thirties-20170218-story,amp.html",53023,24,text/html
http://www.latimes.com/topic/education/financial-aid/05000024-topic.html,171746,95,text/html
http://www.latimes.com/politics/washington/la-na-essential-washington-updates-201702-htmlstory.html,262769,111,text/html
http://www.latimes.com/politics/washington/la-na-essential-washington-updates-trump-says-he-will-repeal-travel-ban-1487273979-htmlstory.html,160479,49,text/html
http://www.latimes.com/topic/politics-government/john-f.-kelly-PEGPF00211-topic.html,174142,84,text/html
http://www.latimes.com/politics/washington/la-na-essential-washington-updates-trump-announces-labor-secretary-pick-1487267590-htmlstory.html,162405,52,text/html
http://www.latimes.com/politics/la-na-pol-trump-coal-arizona-20170217-story.html,244923,70,text/html
http://www.latimes.com/topic/entertainment/movies/amy-adams-PECLB005261-topic.html,188184,111,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-arrival-amy-adams-20160904-snap-story.html,220666,58,text/html
http://www.latimes.com/topic/entertainment/paul-walker-PECLB0000007766-topic.html,186513,108,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-arrival-review-20161107-story.html,226647,65,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-0216-denis-villeneuve20170216-story.html,233492,54,text/html
http://www.latimes.com/topic/entertainment/jeremy-renner-PECLB000005132-topic.html,190840,109,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-0110-crafts-arrival-20170110-story.html,238845,55,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-manchester-arrival-grief-20161227-story.html,238223,56,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-oscars-trump-ban-iran-asghar-farhadi-salesman-20170128-story.html,229024,64,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-arrival-movie-linguist-20161125-story.html,247413,65,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-arrival-marketing-20161108-story.html,230127,57,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-cannes-jury-almodovar-20170130-story.html,226937,61,text/html
http://www.latimes.com/politics/la-na-pol-trump-flynn-questions-20170215-story.html,228850,87,text/html
http://www.latimes.com/topic/politics-government/government/adam-b.-schiff-PEPLT005828-topic.html,178156,95,text/html
http://www.latimes.com/la-bio-michael-memoli-staff.html,125889,54,text/html
http://www.latimes.com/politics/la-na-pol-trump-obamacare-stabilization-20170215-story.html,248067,84,text/html
http://www.latimes.com/world/middleeast/la-fg-israel-two-state-20170214-story.html,245584,86,text/html
http://www.latimes.com/topic/unrest-conflicts-war/defense/michael-flynn-PEGPF00206-topic.html,175258,89,text/html
http://www.latimes.com/topic/politics-government/sean-spicer-PEGPF00220-topic.html,154247,78,text/html
"http://www.latimes.com/politics/la-na-pol-trump-flynn-20170215-story,amp.html",66454,28,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-newport-pension-20170217-story.html,146060,63,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-weather-20170217-story.html,223570,67,text/html
http://www.latimes.com/socal/glendale-news-press/sports/tn-gnp-sports-roundup-glendale-girls-basketball-rallies-for-longtime-coming-playoff-win-20170216-story.html,120992,54,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-surgeon-disciplined-20170217-story.html,146233,63,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-trustee-boundaries-20170217-story.html,175360,56,text/html
http://www.latimes.com/socal/burbank-leader/opinion/tn-blr-me-mailbag-20170216-story.html,129801,63,text/html
http://www.latimes.com/socal/burbank-leader/news/tn-blr-me-later-start-20170215-story.html,182322,66,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-natividad-20170216-story.html,144102,60,text/html
http://www.latimes.com/socal/daily-pilot/entertainment/tn-wknd-et-0219-sarah-bennett-20170218-story.html,194920,61,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-jetpack-ban-20170215-story.html,183763,64,text/html
http://www.latimes.com/socal/burbank-leader/news/tn-blr-me-gun-20170216-story.html,126893,64,text/html
http://www.latimes.com/sports/la-sp-irvine-huira-20170215-story.html,235264,72,text/html
http://www.latimes.com/socal/daily-pilot/entertainment/,226051,73,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-fvsuspects-20170217-story.html,183685,58,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-cm-budget-20170215-story.html,150109,67,text/html
http://www.latimes.com/socal/glendale-news-press/news/tn-gnp-me-adu-20170217-story.html,179893,62,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-rohrabacher-20170215-story.html,183556,68,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-hbcrash-20170215-story.html,143763,59,text/html
http://www.latimes.com/socal/burbank-leader/news/tn-blr-me-bond-20170217-story.html,180866,62,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-robbery-20170217-story.html,144334,60,text/html
http://www.latimes.com/socal/glendale-news-press/news/tn-gnp-me-cvtc-210-20170217-story.html,181234,63,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-pacific-symphony-schedule-20170216-story.html,184832,71,text/html
http://www.latimes.com/local/popular/,121961,52,text/html
http://www.latimes.com/socal/burbank-leader/news/tn-blr-me-grocery-outlet-20170217-story.html,217915,62,text/html
http://www.latimes.com/socal/daily-pilot/entertainment/tn-wknd-et-0219-ann-hampton-callaway-20170218-story.html,188517,65,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-thompson-plea-20170216-story.html,183380,66,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-0217-lb-microbrewery-20170216-story.html,146772,65,text/html
http://www.latimes.com/sdhoy-disney-sets-opening-date-for-guardians-of-the-galaxy-attraction-at-california-adventure-20170215-story.html,197608,68,text/html
http://www.latimes.com/socal/glendale-news-press/sports/tn-gnp-crescenta-valley-girls-basketball-falls-to-st-anthony-in-first-round-20170216-story.html,120669,57,text/html
http://www.latimes.com/socal/burbank-leader/news/,249232,120,text/html
http://www.latimes.com/socal/daily-pilot/news/,293661,117,text/html
http://www.latimes.com/socal/burbank-leader/sports/tn-blr-sports-roundup-burroughs-girls-basketball-burbank-girls-soccer-fall-in-first-round-20170216-story.html,119273,54,text/html
http://www.latimes.com/socal/burbank-leader/opinion/,154959,73,text/html
http://www.latimes.com/socal/glendale-news-press/news/tn-gnp-me-charter-20170217-story.html,128502,70,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-fairmont-sold-20170216-story.html,184109,70,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-hisashi-iwakuma-newport-beach-20170215-story.html,228514,72,text/html
